Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,BenchmarkSuite1\BenchmarkSuite1.csproj,File,BenchmarkSuite1\BenchmarkSuite1.csproj,,,,,,,,Current target framework: net8.0-windows Recommended target framework: net10.0--windows
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,MasterPlan.SyncEngine\MasterPlan.SyncEngine.csproj,File,MasterPlan.SyncEngine\MasterPlan.SyncEngine.csproj,,,Microsoft.Extensions.Configuration 8.0.0,,,,,"Microsoft.Extensions.Configuration, 8.0.0  Recommendation:  Remove Microsoft.Extensions.Configuration, and replace with new package Microsoft.Extensions.Configuration 10.0.7"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,MasterPlan.SyncEngine\MasterPlan.SyncEngine.csproj,File,MasterPlan.SyncEngine\MasterPlan.SyncEngine.csproj,,,Microsoft.Extensions.Configuration.Json 8.0.0,,,,,"Microsoft.Extensions.Configuration.Json, 8.0.0  Recommendation:  Remove Microsoft.Extensions.Configuration.Json, and replace with new package Microsoft.Extensions.Configuration.Json 10.0.7"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,MasterPlan.SyncEngine\MasterPlan.SyncEngine.csproj,File,MasterPlan.SyncEngine\MasterPlan.SyncEngine.csproj,,,Microsoft.Extensions.Logging 8.0.0,,,,,"Microsoft.Extensions.Logging, 8.0.0  Recommendation:  Remove Microsoft.Extensions.Logging, and replace with new package Microsoft.Extensions.Logging 10.0.7"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,MasterPlan.SyncEngine\MasterPlan.SyncEngine.csproj,File,MasterPlan.SyncEngine\MasterPlan.SyncEngine.csproj,,,Microsoft.Extensions.Logging.Console 8.0.0,,,,,"Microsoft.Extensions.Logging.Console, 8.0.0  Recommendation:  Remove Microsoft.Extensions.Logging.Console, and replace with new package Microsoft.Extensions.Logging.Console 10.0.7"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,MasterPlan.SyncEngine\MasterPlan.SyncEngine.csproj,File,MasterPlan.SyncEngine\MasterPlan.SyncEngine.csproj,,,,,,,,Current target framework: net8.0 Recommended target framework: net10.0
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,MasterPlan.SyncEngine\MasterPlan.SyncEngine.csproj,File,MasterPlan.SyncEngine\Models\TimeSpanJsonConverter.cs,153,20,M:System.TimeSpan.FromMinutes(System.Double),,,,,return TimeSpan.FromMinutes(ticks);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,MasterPlan.SyncEngine\MasterPlan.SyncEngine.csproj,File,MasterPlan.SyncEngine\Models\TimeSpanJsonConverter.cs,73,20,M:System.TimeSpan.FromMinutes(System.Double),,,,,return TimeSpan.FromMinutes(ticks);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,MasterPlan.SyncEngine\MasterPlan.SyncEngine.csproj,File,MasterPlan.SyncEngine\MasterPlanApiClient.cs,636,16,T:System.Text.Json.JsonDocument,,,,,using var doc = JsonDocument.Parse(content);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,MasterPlan.SyncEngine\MasterPlan.SyncEngine.csproj,File,MasterPlan.SyncEngine\MasterPlanApiClient.cs,636,16,T:System.Text.Json.JsonDocument,,,,,using var doc = JsonDocument.Parse(content);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,MasterPlan.SyncEngine\MasterPlan.SyncEngine.csproj,File,MasterPlan.SyncEngine\MasterPlanApiClient.cs,548,20,T:System.Text.Json.JsonDocument,,,,,using var doc = JsonDocument.Parse(content);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,MasterPlan.SyncEngine\MasterPlan.SyncEngine.csproj,File,MasterPlan.SyncEngine\MasterPlanApiClient.cs,548,20,T:System.Text.Json.JsonDocument,,,,,using var doc = JsonDocument.Parse(content);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,MasterPlan.SyncEngine\MasterPlan.SyncEngine.csproj,File,MasterPlan.SyncEngine\MasterPlanApiClient.cs,495,12,T:System.Net.Http.HttpContent,,,,,"var contentType = response.Content.Headers.ContentType?.MediaType ?? ""unknown"";"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,MasterPlan.SyncEngine\MasterPlan.SyncEngine.csproj,File,MasterPlan.SyncEngine\MasterPlanApiClient.cs,494,12,T:System.Net.Http.HttpContent,,,,,var content = await response.Content.ReadAsStringAsync(cancellationToken);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,MasterPlan.SyncEngine\MasterPlan.SyncEngine.csproj,File,MasterPlan.SyncEngine\MasterPlanApiClient.cs,199,16,T:System.Net.Http.HttpContent,,,,,"var contentType = response.Content.Headers.ContentType?.MediaType ?? ""unknown"";"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,MasterPlan.SyncEngine\MasterPlan.SyncEngine.csproj,File,MasterPlan.SyncEngine\MasterPlanApiClient.cs,198,16,T:System.Net.Http.HttpContent,,,,,var content = await response.Content.ReadAsStringAsync(cancellationToken);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,MasterPlan.SyncEngine\MasterPlan.SyncEngine.csproj,File,MasterPlan.SyncEngine\MasterPlanApiClient.cs,139,8,T:System.Net.Http.HttpContent,,,,,var content = await response.Content.ReadAsStringAsync(cancellationToken);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,MasterPlan.SyncEngine\MasterPlan.SyncEngine.csproj,File,MasterPlan.SyncEngine\MasterPlanApiClient.cs,68,8,M:System.TimeSpan.FromSeconds(System.Double),,,,,"_httpClient = new HttpClient          {              BaseAddress = new Uri(_baseUrl),              Timeout = TimeSpan.FromSeconds(timeoutSeconds)          };"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,MasterPlan.SyncEngine\MasterPlan.SyncEngine.csproj,File,MasterPlan.SyncEngine\MasterPlanApiClient.cs,68,8,T:System.Uri,,,,,"_httpClient = new HttpClient          {              BaseAddress = new Uri(_baseUrl),              Timeout = TimeSpan.FromSeconds(timeoutSeconds)          };"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,MasterPlan.SyncEngine\MasterPlan.SyncEngine.csproj,File,MasterPlan.SyncEngine\MasterPlanApiClient.cs,68,8,M:System.Uri.#ctor(System.String),,,,,"_httpClient = new HttpClient          {              BaseAddress = new Uri(_baseUrl),              Timeout = TimeSpan.FromSeconds(timeoutSeconds)          };"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,MasterPlan.SyncEngine\MasterPlan.SyncEngine.csproj,File,MasterPlan.SyncEngine\MasterPlanApiClient.cs,68,8,T:System.Uri,,,,,"_httpClient = new HttpClient          {              BaseAddress = new Uri(_baseUrl),              Timeout = TimeSpan.FromSeconds(timeoutSeconds)          };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,MasterPlan.SyncEngine\MasterPlan.SyncEngine.csproj,File,MasterPlan.SyncEngine\MasterPlanApiClient.cs,68,8,M:System.TimeSpan.FromSeconds(System.Double),,,,,"_httpClient = new HttpClient          {              BaseAddress = new Uri(_baseUrl),              Timeout = TimeSpan.FromSeconds(timeoutSeconds)          };"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,MasterPlan.SyncEngine\MasterPlan.SyncEngine.csproj,File,MasterPlan.SyncEngine\MasterPlanApiClient.cs,68,8,T:System.Uri,,,,,"_httpClient = new HttpClient          {              BaseAddress = new Uri(_baseUrl),              Timeout = TimeSpan.FromSeconds(timeoutSeconds)          };"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,MasterPlan.SyncEngine\MasterPlan.SyncEngine.csproj,File,MasterPlan.SyncEngine\MasterPlanApiClient.cs,68,8,M:System.Uri.#ctor(System.String),,,,,"_httpClient = new HttpClient          {              BaseAddress = new Uri(_baseUrl),              Timeout = TimeSpan.FromSeconds(timeoutSeconds)          };"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,MasterPlan.SyncEngine\MasterPlan.SyncEngine.csproj,File,MasterPlan.SyncEngine\MasterPlanApiClient.cs,68,8,T:System.Uri,,,,,"_httpClient = new HttpClient          {              BaseAddress = new Uri(_baseUrl),              Timeout = TimeSpan.FromSeconds(timeoutSeconds)          };"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,MasterPlan.SyncEngine\MasterPlan.SyncEngine.csproj,File,MasterPlan.SyncEngine\RawCaptureService.cs,378,12,T:System.Text.Json.JsonDocument,,,,,using var doc = JsonDocument.Parse(rawBody);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,MasterPlan.SyncEngine\MasterPlan.SyncEngine.csproj,File,MasterPlan.SyncEngine\RawCaptureService.cs,378,12,T:System.Text.Json.JsonDocument,,,,,using var doc = JsonDocument.Parse(rawBody);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,MasterPlan.SyncEngine\MasterPlan.SyncEngine.csproj,File,MasterPlan.SyncEngine\RawCaptureService.cs,324,12,T:System.Text.Json.JsonDocument,,,,,using var doc = JsonDocument.Parse(rawBody);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,MasterPlan.SyncEngine\MasterPlan.SyncEngine.csproj,File,MasterPlan.SyncEngine\RawCaptureService.cs,324,12,T:System.Text.Json.JsonDocument,,,,,using var doc = JsonDocument.Parse(rawBody);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,MasterPlan.SyncEngine\MasterPlan.SyncEngine.csproj,File,MasterPlan.SyncEngine\RawCaptureService.cs,156,12,T:System.Text.Json.JsonDocument,,,,,using var doc = JsonDocument.Parse(rawBody);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,MasterPlan.SyncEngine\MasterPlan.SyncEngine.csproj,File,MasterPlan.SyncEngine\RawCaptureService.cs,156,12,T:System.Text.Json.JsonDocument,,,,,using var doc = JsonDocument.Parse(rawBody);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,MasterPlan.SyncEngine\MasterPlan.SyncEngine.csproj,File,MasterPlan.SyncEngine\ApiDumpService.cs,113,12,T:System.Text.Json.JsonDocument,,,,,using var doc = JsonDocument.Parse(rawJson);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,MasterPlan.SyncEngine\MasterPlan.SyncEngine.csproj,File,MasterPlan.SyncEngine\ApiDumpService.cs,113,12,T:System.Text.Json.JsonDocument,,,,,using var doc = JsonDocument.Parse(rawJson);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,MasterPlan.SyncEngine\MasterPlan.SyncEngine.csproj,File,MasterPlan.SyncEngine\Program.cs,25,4,M:Microsoft.Extensions.Logging.ConsoleLoggerExtensions.AddConsole(Microsoft.Extensions.Logging.ILoggingBuilder),,,,,builder          .AddConsole()          .SetMinimumLevel(LogLevel.Information);
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,SiMasterPlanWeb\SiMasterPlanWeb.csproj,File,SiMasterPlanWeb\SiMasterPlanWeb.csproj,,,,,,,,Current target framework: net8.0 Recommended target framework: net10.0
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,SiNetProjectManagerV2\SiNetProjectManagerV2.csproj,File,SiNetProjectManagerV2\SiNetProjectManagerV2.csproj,,,Microsoft.EntityFrameworkCore.Design 8.0.12,,,,,"Microsoft.EntityFrameworkCore.Design, 8.0.12  Recommendation:  Remove Microsoft.EntityFrameworkCore.Design, and replace with new package Microsoft.EntityFrameworkCore.Design 10.0.7"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,SiNetProjectManagerV2\SiNetProjectManagerV2.csproj,File,SiNetProjectManagerV2\SiNetProjectManagerV2.csproj,,,Microsoft.Extensions.Configuration 8.0.0,,,,,"Microsoft.Extensions.Configuration, 8.0.0  Recommendation:  Remove Microsoft.Extensions.Configuration, and replace with new package Microsoft.Extensions.Configuration 10.0.7"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,SiNetProjectManagerV2\SiNetProjectManagerV2.csproj,File,SiNetProjectManagerV2\SiNetProjectManagerV2.csproj,,,Microsoft.Extensions.Configuration.Json 8.0.1,,,,,"Microsoft.Extensions.Configuration.Json, 8.0.1  Recommendation:  Remove Microsoft.Extensions.Configuration.Json, and replace with new package Microsoft.Extensions.Configuration.Json 10.0.7"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,SiNetProjectManagerV2\SiNetProjectManagerV2.csproj,File,SiNetProjectManagerV2\SiNetProjectManagerV2.csproj,,,Microsoft.Extensions.Configuration.EnvironmentVariables 8.0.0,,,,,"Microsoft.Extensions.Configuration.EnvironmentVariables, 8.0.0  Recommendation:  Remove Microsoft.Extensions.Configuration.EnvironmentVariables, and replace with new package Microsoft.Extensions.Configuration.EnvironmentVariables 10.0.7"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,SiNetProjectManagerV2\SiNetProjectManagerV2.csproj,File,SiNetProjectManagerV2\SiNetProjectManagerV2.csproj,,,Microsoft.Extensions.DependencyInjection 8.0.1,,,,,"Microsoft.Extensions.DependencyInjection, 8.0.1  Recommendation:  Remove Microsoft.Extensions.DependencyInjection, and replace with new package Microsoft.Extensions.DependencyInjection 10.0.7"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,SiNetProjectManagerV2\SiNetProjectManagerV2.csproj,File,SiNetProjectManagerV2\SiNetProjectManagerV2.csproj,,,Microsoft.Extensions.Http 8.0.1,,,,,"Microsoft.Extensions.Http, 8.0.1  Recommendation:  Remove Microsoft.Extensions.Http, and replace with new package Microsoft.Extensions.Http 10.0.7"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,SiNetProjectManagerV2\SiNetProjectManagerV2.csproj,File,SiNetProjectManagerV2\SiNetProjectManagerV2.csproj,,,Microsoft.Extensions.Logging 8.0.1,,,,,"Microsoft.Extensions.Logging, 8.0.1  Recommendation:  Remove Microsoft.Extensions.Logging, and replace with new package Microsoft.Extensions.Logging 10.0.7"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,SiNetProjectManagerV2\SiNetProjectManagerV2.csproj,File,SiNetProjectManagerV2\SiNetProjectManagerV2.csproj,,,System.DirectoryServices.AccountManagement 8.0.1,,,,,"System.DirectoryServices.AccountManagement, 8.0.1  Recommendation:  Remove System.DirectoryServices.AccountManagement, and replace with new package System.DirectoryServices.AccountManagement 10.0.7"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,SiNetProjectManagerV2\SiNetProjectManagerV2.csproj,File,SiNetProjectManagerV2\SiNetProjectManagerV2.csproj,,,,,,,,Current target framework: net8.0-windows Recommended target framework: net10.0-windows
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,D:\repos2026\SiNetSQL\SiNetSQL\SiNetSQL.csproj,File,D:\repos2026\SiNetSQL\SiNetSQL\SiNetSQL.csproj,,,Microsoft.EntityFrameworkCore 8.0.12,,,,,"Microsoft.EntityFrameworkCore, 8.0.12  Recommendation:  Remove Microsoft.EntityFrameworkCore, and replace with new package Microsoft.EntityFrameworkCore 10.0.7"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,D:\repos2026\SiNetSQL\SiNetSQL\SiNetSQL.csproj,File,D:\repos2026\SiNetSQL\SiNetSQL\SiNetSQL.csproj,,,Microsoft.EntityFrameworkCore.SqlServer 8.0.12,,,,,"Microsoft.EntityFrameworkCore.SqlServer, 8.0.12  Recommendation:  Remove Microsoft.EntityFrameworkCore.SqlServer, and replace with new package Microsoft.EntityFrameworkCore.SqlServer 10.0.7"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,D:\repos2026\SiNetSQL\SiNetSQL\SiNetSQL.csproj,File,D:\repos2026\SiNetSQL\SiNetSQL\SiNetSQL.csproj,,,Microsoft.EntityFrameworkCore.Tools 8.0.12,,,,,"Microsoft.EntityFrameworkCore.Tools, 8.0.12  Recommendation:  Remove Microsoft.EntityFrameworkCore.Tools, and replace with new package Microsoft.EntityFrameworkCore.Tools 10.0.7"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,D:\repos2026\SiNetSQL\SiNetSQL\SiNetSQL.csproj,File,D:\repos2026\SiNetSQL\SiNetSQL\SiNetSQL.csproj,,,Microsoft.Extensions.DependencyInjection.Abstractions 8.0.2,,,,,"Microsoft.Extensions.DependencyInjection.Abstractions, 8.0.2  Recommendation:  Remove Microsoft.Extensions.DependencyInjection.Abstractions, and replace with new package Microsoft.Extensions.DependencyInjection.Abstractions 10.0.7"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,D:\repos2026\SiNetSQL\SiNetSQL\SiNetSQL.csproj,File,D:\repos2026\SiNetSQL\SiNetSQL\SiNetSQL.csproj,,,Microsoft.Extensions.Logging.Abstractions 8.0.2,,,,,"Microsoft.Extensions.Logging.Abstractions, 8.0.2  Recommendation:  Remove Microsoft.Extensions.Logging.Abstractions, and replace with new package Microsoft.Extensions.Logging.Abstractions 10.0.7"
NuGet.0001,NuGet package is incompatible,Active,Mandatory,1,D:\repos2026\SiNetSQL\SiNetSQL\SiNetSQL.csproj,File,D:\repos2026\SiNetSQL\SiNetSQL\SiNetSQL.csproj,,,Microsoft.Xaml.Behaviors.Wpf 1.1.135,,,,,"Microsoft.Xaml.Behaviors.Wpf, 1.1.135  Recommendation:  Microsoft.Xaml.Behaviors.Wpf, 1.1.39"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,D:\repos2026\SiNetSQL\SiNetSQL\SiNetSQL.csproj,File,D:\repos2026\SiNetSQL\SiNetSQL\SiNetSQL.csproj,,,,,,,,Current target framework: net8.0-windows Recommended target framework: net10.0--windows
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,D:\repos2026\SiNetSQL\SiNetSQL\SiNetSQL.csproj,File,D:\repos2026\SiNetSQL\SiNetSQL\Helpers\TaskOperationHelper.cs,59,16,T:System.Windows.MessageBoxImage,,,,,"MessageBox.Show(message, ""לא ניתן לבטל"", MessageBoxButton.OK, MessageBoxImage.Warning);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,D:\repos2026\SiNetSQL\SiNetSQL\SiNetSQL.csproj,File,D:\repos2026\SiNetSQL\SiNetSQL\Helpers\TaskOperationHelper.cs,59,16,T:System.Windows.MessageBoxImage,,,,,"MessageBox.Show(message, ""לא ניתן לבטל"", MessageBoxButton.OK, MessageBoxImage.Warning);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,D:\repos2026\SiNetSQL\SiNetSQL\SiNetSQL.csproj,File,D:\repos2026\SiNetSQL\SiNetSQL\Helpers\TaskOperationHelper.cs,59,16,F:System.Windows.MessageBoxImage.Warning,,,,,"MessageBox.Show(message, ""לא ניתן לבטל"", MessageBoxButton.OK, MessageBoxImage.Warning);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,D:\repos2026\SiNetSQL\SiNetSQL\SiNetSQL.csproj,File,D:\repos2026\SiNetSQL\SiNetSQL\Helpers\TaskOperationHelper.cs,59,16,T:System.Windows.MessageBoxButton,,,,,"MessageBox.Show(message, ""לא ניתן לבטל"", MessageBoxButton.OK, MessageBoxImage.Warning);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,D:\repos2026\SiNetSQL\SiNetSQL\SiNetSQL.csproj,File,D:\repos2026\SiNetSQL\SiNetSQL\Helpers\TaskOperationHelper.cs,59,16,T:System.Windows.MessageBoxButton,,,,,"MessageBox.Show(message, ""לא ניתן לבטל"", MessageBoxButton.OK, MessageBoxImage.Warning);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,D:\repos2026\SiNetSQL\SiNetSQL\SiNetSQL.csproj,File,D:\repos2026\SiNetSQL\SiNetSQL\Helpers\TaskOperationHelper.cs,59,16,F:System.Windows.MessageBoxButton.OK,,,,,"MessageBox.Show(message, ""לא ניתן לבטל"", MessageBoxButton.OK, MessageBoxImage.Warning);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,D:\repos2026\SiNetSQL\SiNetSQL\SiNetSQL.csproj,File,D:\repos2026\SiNetSQL\SiNetSQL\Helpers\TaskOperationHelper.cs,59,16,T:System.Windows.MessageBox,,,,,"MessageBox.Show(message, ""לא ניתן לבטל"", MessageBoxButton.OK, MessageBoxImage.Warning);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,D:\repos2026\SiNetSQL\SiNetSQL\SiNetSQL.csproj,File,D:\repos2026\SiNetSQL\SiNetSQL\Helpers\TaskOperationHelper.cs,59,16,T:System.Windows.MessageBoxResult,,,,,"MessageBox.Show(message, ""לא ניתן לבטל"", MessageBoxButton.OK, MessageBoxImage.Warning);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,D:\repos2026\SiNetSQL\SiNetSQL\SiNetSQL.csproj,File,D:\repos2026\SiNetSQL\SiNetSQL\Helpers\TaskOperationHelper.cs,59,16,"M:System.Windows.MessageBox.Show(System.String,System.String,System.Windows.MessageBoxButton,System.Windows.MessageBoxImage)",,,,,"MessageBox.Show(message, ""לא ניתן לבטל"", MessageBoxButton.OK, MessageBoxImage.Warning);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,D:\repos2026\SiNetSQL\SiNetSQL\SiNetSQL.csproj,File,D:\repos2026\SiNetSQL\SiNetSQL\Helpers\TaskOperationHelper.cs,47,8,T:System.Windows.MessageBoxResult,,,,,"if (result != MessageBoxResult.Yes)              return (false, string.Empty);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,D:\repos2026\SiNetSQL\SiNetSQL\SiNetSQL.csproj,File,D:\repos2026\SiNetSQL\SiNetSQL\Helpers\TaskOperationHelper.cs,47,8,T:System.Windows.MessageBoxResult,,,,,"if (result != MessageBoxResult.Yes)              return (false, string.Empty);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,D:\repos2026\SiNetSQL\SiNetSQL\SiNetSQL.csproj,File,D:\repos2026\SiNetSQL\SiNetSQL\Helpers\TaskOperationHelper.cs,47,8,F:System.Windows.MessageBoxResult.Yes,,,,,"if (result != MessageBoxResult.Yes)              return (false, string.Empty);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,D:\repos2026\SiNetSQL\SiNetSQL\SiNetSQL.csproj,File,D:\repos2026\SiNetSQL\SiNetSQL\Helpers\TaskOperationHelper.cs,41,8,T:System.Windows.MessageBoxImage,,,,,"var result = MessageBox.Show(              $""האם לבטל את הפעולה האחרונה?\n\nסוג: {description}\nתאריך: {latestEvent.LocalCreatedDate:dd/MM/yyyy HH:mm}"",              ""ביטול פעולה אחרונה"",              MessageBoxButton.YesNo,              MessageBoxImage.Question);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,D:\repos2026\SiNetSQL\SiNetSQL\SiNetSQL.csproj,File,D:\repos2026\SiNetSQL\SiNetSQL\Helpers\TaskOperationHelper.cs,41,8,T:System.Windows.MessageBoxImage,,,,,"var result = MessageBox.Show(              $""האם לבטל את הפעולה האחרונה?\n\nסוג: {description}\nתאריך: {latestEvent.LocalCreatedDate:dd/MM/yyyy HH:mm}"",              ""ביטול פעולה אחרונה"",              MessageBoxButton.YesNo,              MessageBoxImage.Question);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,D:\repos2026\SiNetSQL\SiNetSQL\SiNetSQL.csproj,File,D:\repos2026\SiNetSQL\SiNetSQL\Helpers\TaskOperationHelper.cs,41,8,F:System.Windows.MessageBoxImage.Question,,,,,"var result = MessageBox.Show(              $""האם לבטל את הפעולה האחרונה?\n\nסוג: {description}\nתאריך: {latestEvent.LocalCreatedDate:dd/MM/yyyy HH:mm}"",              ""ביטול פעולה אחרונה"",              MessageBoxButton.YesNo,              MessageBoxImage.Question);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,D:\repos2026\SiNetSQL\SiNetSQL\SiNetSQL.csproj,File,D:\repos2026\SiNetSQL\SiNetSQL\Helpers\TaskOperationHelper.cs,41,8,T:System.Windows.MessageBoxButton,,,,,"var result = MessageBox.Show(              $""האם לבטל את הפעולה האחרונה?\n\nסוג: {description}\nתאריך: {latestEvent.LocalCreatedDate:dd/MM/yyyy HH:mm}"",              ""ביטול פעולה אחרונה"",              MessageBoxButton.YesNo,              MessageBoxImage.Question);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,D:\repos2026\SiNetSQL\SiNetSQL\SiNetSQL.csproj,File,D:\repos2026\SiNetSQL\SiNetSQL\Helpers\TaskOperationHelper.cs,41,8,T:System.Windows.MessageBoxButton,,,,,"var result = MessageBox.Show(              $""האם לבטל את הפעולה האחרונה?\n\nסוג: {description}\nתאריך: {latestEvent.LocalCreatedDate:dd/MM/yyyy HH:mm}"",              ""ביטול פעולה אחרונה"",              MessageBoxButton.YesNo,              MessageBoxImage.Question);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,D:\repos2026\SiNetSQL\SiNetSQL\SiNetSQL.csproj,File,D:\repos2026\SiNetSQL\SiNetSQL\Helpers\TaskOperationHelper.cs,41,8,F:System.Windows.MessageBoxButton.YesNo,,,,,"var result = MessageBox.Show(              $""האם לבטל את הפעולה האחרונה?\n\nסוג: {description}\nתאריך: {latestEvent.LocalCreatedDate:dd/MM/yyyy HH:mm}"",              ""ביטול פעולה אחרונה"",              MessageBoxButton.YesNo,              MessageBoxImage.Question);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,D:\repos2026\SiNetSQL\SiNetSQL\SiNetSQL.csproj,File,D:\repos2026\SiNetSQL\SiNetSQL\Helpers\TaskOperationHelper.cs,41,8,T:System.Windows.MessageBox,,,,,"var result = MessageBox.Show(              $""האם לבטל את הפעולה האחרונה?\n\nסוג: {description}\nתאריך: {latestEvent.LocalCreatedDate:dd/MM/yyyy HH:mm}"",              ""ביטול פעולה אחרונה"",              MessageBoxButton.YesNo,              MessageBoxImage.Question);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,D:\repos2026\SiNetSQL\SiNetSQL\SiNetSQL.csproj,File,D:\repos2026\SiNetSQL\SiNetSQL\Helpers\TaskOperationHelper.cs,41,8,T:System.Windows.MessageBoxResult,,,,,"var result = MessageBox.Show(              $""האם לבטל את הפעולה האחרונה?\n\nסוג: {description}\nתאריך: {latestEvent.LocalCreatedDate:dd/MM/yyyy HH:mm}"",              ""ביטול פעולה אחרונה"",              MessageBoxButton.YesNo,              MessageBoxImage.Question);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,D:\repos2026\SiNetSQL\SiNetSQL\SiNetSQL.csproj,File,D:\repos2026\SiNetSQL\SiNetSQL\Helpers\TaskOperationHelper.cs,41,8,"M:System.Windows.MessageBox.Show(System.String,System.String,System.Windows.MessageBoxButton,System.Windows.MessageBoxImage)",,,,,"var result = MessageBox.Show(              $""האם לבטל את הפעולה האחרונה?\n\nסוג: {description}\nתאריך: {latestEvent.LocalCreatedDate:dd/MM/yyyy HH:mm}"",              ""ביטול פעולה אחרונה"",              MessageBoxButton.YesNo,              MessageBoxImage.Question);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,D:\repos2026\SiNetSQL\SiNetSQL\SiNetSQL.csproj,File,D:\repos2026\SiNetSQL\SiNetSQL\MyClass\TypeOfProjectInProjectList.cs,6,42,M:System.Windows.Forms.DataGridView.#ctor,,,,,DataGridView
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,D:\repos2026\SiNetSQL\SiNetSQL\SiNetSQL.csproj,File,D:\repos2026\SiNetSQL\SiNetSQL\MyClass\TypeOfProjectInProjectList.cs,6,42,T:System.Windows.Forms.DataGridView,,,,,DataGridView
